2022-01-13 00:00:00,5023974,5057652,5021258,5044043,84.72882184
2022-01-13 02:00:00,5044043,5055329,4990553,4994995,214.78769565
2022-01-13 04:00:00,4994028,5014458,4981548,4994731,170.38562546
2022-01-13 06:00:00,4994953,5028842,4992850,5012707,201.51071003
2022-01-13 08:00:00,5012707,5031619,5000500,5013463,174.67378482
2022-01-13 10:00:00,5009896,5049734,5008505,5032781,123.71151021
2022-01-13 12:00:00,5033313,5049858,4992257,5002993,246.76820448
2022-01-13 14:00:00,5002455,5031502,5000287,5028792,178.82672764
2022-01-13 16:00:00,5027959,5075850,4905553,4941993,468.7785362
2022-01-13 18:00:00,4939543,4968744,4863965,4889958,316.36406624
2022-01-13 20:00:00,4888846,4906563,4861360,4877744,155.7590558
2022-01-13 22:00:00,4877805,4902779,4836495,4894879,155.43871298
2022-01-14 00:00:00,4894460,4903226,4850000,4862078,122.4939041
2022-01-14 02:00:00,4862813,4886565,4841303,4855209,218.9726361
2022-01-14 04:00:00,4854766,4875726,4825865,4856708,206.92847881
2022-01-14 06:00:00,4857825,4887248,4855957,4884753,254.84754928
2022-01-14 08:00:00,4885753,4894610,4855879,4861043,206.62650531
2022-01-14 10:00:00,4862310,4869990,4823000,4856982,262.20294449
2022-01-14 12:00:00,4855233,4864409,4773876,4793721,398.68034204
2022-01-14 14:00:00,4791940,4819463,4760000,4795977,250.57758597
2022-01-14 16:00:00,4794966,4937210,4790410,4909383,420.88998529
2022-01-14 18:00:00,4909668,4930000,4879629,4900822,153.17868486
2022-01-14 20:00:00,4898151,4954900,4882487,4920903,136.89719274
2022-01-14 22:00:00,4921654,4963844,4912229,4947709,93.72721863
2022-01-15 00:00:00,4948690,4956934,4915000,4922738,71.80901478
2022-01-15 02:00:00,4925372,4934266,4901150,4912299,78.28533748
2022-01-15 04:00:00,4912299,4930000,4907046,4911317,81.96654113
2022-01-15 06:00:00,4908985,4925183,4884115,4918980,131.13631413
2022-01-15 08:00:00,4920255,4931476,4906100,4930767,88.95021269
2022-01-15 10:00:00,4929781,4934000,4910774,4931572,98.04006499
2022-01-15 12:00:00,4928993,4956000,4915900,4925002,168.58894769
2022-01-15 14:00:00,4925002,4925002,4871922,4912486,161.43483694
2022-01-15 16:00:00,4914149,4966666,4895013,4966478,186.95402545
2022-01-15 18:00:00,4966478,4979491,4947738,4958765,97.55540566
2022-01-15 20:00:00,4958765,4977473,4943797,4975440,44.42080007
2022-01-15 22:00:00,4976701,5003864,4933300,4953409,111.24405612
2022-01-16 00:00:00,4952011,4961772,4925265,4926803,86.35487997
2022-01-16 02:00:00,4925265,4933186,4912225,4920335,83.64586244
2022-01-16 04:00:00,4921075,4930230,4903994,4920500,153.70977626
2022-01-16 06:00:00,4920500,4938350,4907696,4919899,190.03158826
2022-01-16 08:00:00,4919580,4951658,4915167,4946593,136.52104829
2022-01-16 10:00:00,4948355,4956146,4926000,4927984,138.44663419
2022-01-16 12:00:00,4930000,4940211,4895000,4918703,123.6464868
2022-01-16 14:00:00,4921008,4939427,4873732,4933413,183.267209
2022-01-16 16:00:00,4935583,4962122,4922455,4940383,183.39325695
2022-01-16 18:00:00,4943242,4966000,4920000,4922868,94.43976281
2022-01-16 20:00:00,4921332,4928201,4893566,4898234,53.44929771
2022-01-16 22:00:00,4894558,4928717,4888888,4911199,70.74632614
2022-01-17 00:00:00,4911367,4949841,4911367,4929153,62.94757091
2022-01-17 02:00:00,4929153,4940345,4901927,4917194,105.18782291
2022-01-17 04:00:00,4915000,4922153,4883663,4884820,129.5369139
2022-01-17 06:00:00,4885743,4903953,4850100,4891196,228.47007089
2022-01-17 08:00:00,4892025,4926000,4885297,4887233,210.75016692
2022-01-17 10:00:00,4886545,4915944,4870009,4912770,175.81500585
2022-01-17 12:00:00,4912731,4916828,4888001,4889643,129.86816751
2022-01-17 14:00:00,4889968,4902543,4865000,4893263,157.26550515
2022-01-17 16:00:00,4889980,4900000,4860579,4872610,129.24077509
2022-01-17 18:00:00,4872610,4877976,4811563,4830449,208.27450234
2022-01-17 20:00:00,4830449,4853992,4801475,4846195,83.20520821
2022-01-17 22:00:00,4845255,4852247,4775214,4789334,140.19040885
2022-01-18 00:00:00,4789687,4863614,4770070,4839249,215.83765727
2022-01-18 02:00:00,4839731,4864570,4832872,4845601,112.58329177
2022-01-18 04:00:00,4846099,4862000,4833666,4841621,154.74461412
2022-01-18 06:00:00,4842666,4849076,4822824,4839861,126.58791767
2022-01-18 08:00:00,4840833,4869500,4827506,4837014,139.88341346
2022-01-18 10:00:00,4835964,4837014,4756605,4813553,307.35997497
2022-01-18 12:00:00,4812259,4827799,4789000,4808466,167.37923605
2022-01-18 14:00:00,4808338,4815271,4754359,4777497,216.40318325
2022-01-18 16:00:00,4779671,4802109,4733645,4766915,406.55001677
2022-01-18 18:00:00,4767567,4791805,4748095,4760789,161.73664538
2022-01-18 20:00:00,4758841,4789999,4748117,4782614,68.03553929
2022-01-18 22:00:00,4782614,4869071,4761581,4858322,211.68107292
2022-01-19 00:00:00,4859497,4890000,4843488,4853936,165.0997632
2022-01-19 02:00:00,4854999,4873980,4837449,4868763,147.12983463
2022-01-19 04:00:00,4868000,4879298,4763842,4784367,201.78471591
2022-01-19 06:00:00,4785213,4794830,4768074,4777971,228.66578166
2022-01-19 08:00:00,4778667,4789468,4716666,4727541,293.38494044
2022-01-19 10:00:00,4727541,4779152,4715000,4770176,222.49175648
2022-01-19 12:00:00,4770177,4833674,4736533,4821026,294.86107682
2022-01-19 14:00:00,4821011,4860000,4805973,4835673,222.66722178
2022-01-19 16:00:00,4837509,4875270,4790000,4806381,269.79781855
2022-01-19 18:00:00,4805661,4847000,4770000,4822210,214.54034383
2022-01-19 20:00:00,4823510,4833934,4774833,4786033,96.97931548
2022-01-19 22:00:00,4787564,4797111,4751397,4772227,124.7403541
2022-01-20 00:00:00,4774000,4804878,4764273,4770212,139.67394571
2022-01-20 02:00:00,4770204,4794989,4757804,4775552,117.95682193
2022-01-20 04:00:00,4776524,4817876,4776500,4804301,149.79961286
2022-01-20 06:00:00,4804302,4811892,4790368,4801176,148.4334661
2022-01-20 08:00:00,4802118,4837385,4800000,4815673,244.94834564
2022-01-20 10:00:00,4816722,4818796,4784001,4814643,122.03279303
2022-01-20 12:00:00,4811716,4832888,4809386,4823070,125.72699479
2022-01-20 14:00:00,4822950,4850000,4799209,4837982,220.64015689
2022-01-20 16:00:00,4839757,4958000,4836160,4939999,431.64296263
2022-01-20 18:00:00,4940238,4961991,4910010,4913740,151.09814536
2022-01-20 20:00:00,4913740,4930002,4891938,4904667,105.96274856
2022-01-20 22:00:00,4905848,4910505,4720412,4720412,285.67714515
2022-01-21 00:00:00,4721655,4745387,4624283,4638059,696.61978318
2022-01-21 02:00:00,4637295,4685214,4524583,4529308,622.67709396
2022-01-21 04:00:00,4528102,4590000,4356111,4386889,942.48876094
