Date,High,Low,Open,Close
1982-11-09,700816.9909667969,700816.9909667969,700816.9909667969,700816.9909667969
1982-11-10,711156.6662597656,711156.6662597656,711156.6662597656,711156.6662597656
1982-11-11,713019.5837402344,713019.5837402344,713019.5837402344,713019.5837402344
1982-11-12,711270.439453125,711270.439453125,711270.439453125,711270.439453125
1982-11-15,718006.2731933594,718006.2731933594,718006.2731933594,718006.2731933594
1982-11-16,712092.7319335938,712092.7319335938,712092.7319335938,712092.7319335938
1982-11-17,715959.2590332031,715959.2590332031,715959.2590332031,715959.2590332031
1982-11-18,720152.2912597656,720152.2912597656,720152.2912597656,720152.2912597656
1982-11-19,726580.0927734375,726580.0927734375,726580.0927734375,726580.0927734375
1982-11-22,730894.3054199219,730894.3054199219,730894.3054199219,730894.3054199219
1982-11-24,725826.2268066406,725826.2268066406,725826.2268066406,725826.2268066406
1982-11-25,724946.5283203125,724946.5283203125,724946.5283203125,724946.5283203125
1982-11-26,729860.1391601562,729860.1391601562,729860.1391601562,729860.1391601562
1982-11-29,734097.5695800781,734097.5695800781,734097.5695800781,734097.5695800781
1982-11-30,730344.8608398438,730344.8608398438,730344.8608398438,730344.8608398438
1982-12-01,736926.2268066406,736926.2268066406,736926.2268066406,736926.2268066406
1982-12-02,740098.9587402344,740098.9587402344,740098.9587402344,740098.9587402344
1982-12-03,739227.6159667969,739227.6159667969,739227.6159667969,739227.6159667969
1982-12-06,741899.0051269531,741899.0051269531,741899.0051269531,741899.0051269531
1982-12-07,742496.5966796875,742496.5966796875,742496.5966796875,742496.5966796875
1982-12-08,740380.1623535156,740380.1623535156,740380.1623535156,740380.1623535156
1982-12-09,734935.625,734935.625,734935.625,734935.625
1982-12-10,728053.6340332031,728053.6340332031,728053.6340332031,728053.6340332031
1982-12-13,729415.2087402344,729415.2087402344,729415.2087402344,729415.2087402344
1982-12-14,732009.8608398438,732009.8608398438,732009.8608398438,732009.8608398438
1982-12-15,729172.8930664062,729172.8930664062,729172.8930664062,729172.8930664062
1982-12-16,724175.0927734375,724175.0927734375,724175.0927734375,724175.0927734375
1982-12-17,727593.8891601562,727593.8891601562,727593.8891601562,727593.8891601562
1982-12-20,726868.7036132812,726868.7036132812,726868.7036132812,726868.7036132812
1982-12-21,722438.8659667969,722438.8659667969,722438.8659667969,722438.8659667969
1982-12-22,718939.5837402344,718939.5837402344,718939.5837402344,718939.5837402344
1982-12-23,724356.3891601562,724356.3891601562,724356.3891601562,724356.3891601562
1982-12-24,731210.6481933594,731210.6481933594,731210.6481933594,731210.6481933594
1982-12-27,741393.9587402344,741393.9587402344,741393.9587402344,741393.9587402344
1982-12-28,741541.9677734375,741541.9677734375,741541.9677734375,741541.9677734375
1983-01-04,741979.4909667969,741979.4909667969,741979.4909667969,741979.4909667969
1983-01-05,746118.8659667969,746118.8659667969,746118.8659667969,746118.8659667969
1983-01-06,751147.1533203125,751147.1533203125,751147.1533203125,751147.1533203125
1983-01-07,755659.3286132812,755659.3286132812,755659.3286132812,755659.3286132812
1983-01-10,755971.064453125,755971.064453125,755971.064453125,755971.064453125
1983-01-11,747365.7641601562,747365.7641601562,747365.7641601562,747365.7641601562
1983-01-12,743686.1340332031,743686.1340332031,743686.1340332031,743686.1340332031
1983-01-13,749163.0554199219,749163.0554199219,749163.0554199219,749163.0554199219
1983-01-14,748189.0051269531,748189.0051269531,748189.0051269531,748189.0051269531
1983-01-17,747652.5231933594,747652.5231933594,747652.5231933594,747652.5231933594
1983-01-18,742615.8801269531,742615.8801269531,742615.8801269531,742615.8801269531
1983-01-19,737102.9162597656,737102.9162597656,737102.9162597656,737102.9162597656
1983-01-20,732906.1804199219,732906.1804199219,732906.1804199219,732906.1804199219
1983-01-21,739020.439453125,739020.439453125,739020.439453125,739020.439453125
1983-01-24,724644.0966796875,724644.0966796875,724644.0966796875,724644.0966796875
1983-01-25,721794.1662597656,721794.1662597656,721794.1662597656,721794.1662597656
1983-01-26,736532.1533203125,736532.1533203125,736532.1533203125,736532.1533203125
1983-01-27,734664.5837402344,734664.5837402344,734664.5837402344,734664.5837402344
1983-01-28,741351.4123535156,741351.4123535156,741351.4123535156,741351.4123535156
1983-01-31,749570.9948730469,749570.9948730469,749570.9948730469,749570.9948730469
1983-02-01,749760.6018066406,749760.6018066406,749760.6018066406,749760.6018066406
1983-02-02,749994.6069335938,749994.6069335938,749994.6069335938,749994.6069335938
1983-02-03,739194.3286132812,739194.3286132812,739194.3286132812,739194.3286132812
1983-02-04,741169.2126464844,741169.2126464844,741169.2126464844,741169.2126464844
1983-02-07,741009.189453125,741009.189453125,741009.189453125,741009.189453125
1983-02-08,742516.0180664062,742516.0180664062,742516.0180664062,742516.0180664062
1983-02-09,739623.5412597656,739623.5412597656,739623.5412597656,739623.5412597656
1983-02-10,741624.3054199219,741624.3054199219,741624.3054199219,741624.3054199219
1983-02-14,752211.8518066406,752211.8518066406,752211.8518066406,752211.8518066406
1983-02-15,752526.3427734375,752526.3427734375,752526.3427734375,752526.3427734375
1983-02-16,753450.439453125,753450.439453125,753450.439453125,753450.439453125
1983-02-17,749829.9768066406,749829.9768066406,749829.9768066406,749829.9768066406
1983-02-18,744468.6804199219,744468.6804199219,744468.6804199219,744468.6804199219
1983-02-21,738822.4768066406,738822.4768066406,738822.4768066406,738822.4768066406
1983-02-22,732429.814453125,732429.814453125,732429.814453125,732429.814453125
1983-02-23,733677.6159667969,733677.6159667969,733677.6159667969,733677.6159667969
1983-02-24,738543.125,738543.125,738543.125,738543.125
1983-02-25,745183.7036132812,745183.7036132812,745183.7036132812,745183.7036132812
1983-02-28,747915.2087402344,747915.2087402344,747915.2087402344,747915.2087402344
1983-03-01,738968.6340332031,738968.6340332031,738968.6340332031,738968.6340332031
1983-03-02,741230.2319335938,741230.2319335938,741230.2319335938,741230.2319335938
1983-03-03,740464.3518066406,740464.3518066406,740464.3518066406,740464.3518066406
1983-03-04,741359.7680664062,741359.7680664062,741359.7680664062,741359.7680664062
1983-03-07,743807.314453125,743807.314453125,743807.314453125,743807.314453125
1983-03-08,742496.5966796875,742496.5966796875,742496.5966796875,742496.5966796875
1983-03-09,740763.125,740763.125,740763.125,740763.125
1983-03-10,742556.7126464844,742556.7126464844,742556.7126464844,742556.7126464844
1983-03-11,747533.1945800781,747533.1945800781,747533.1945800781,747533.1945800781
1983-03-14,748235.2551269531,748235.2551269531,748235.2551269531,748235.2551269531
1983-03-15,750344.2822265625,750344.2822265625,750344.2822265625,750344.2822265625
1983-03-16,755737.0141601562,755737.0141601562,755737.0141601562,755737.0141601562
1983-03-17,758050.4174804688,758050.4174804688,758050.4174804688,758050.4174804688
1983-03-18,761728.2861328125,761728.2861328125,761728.2861328125,761728.2861328125
1983-03-22,766047.060546875,766047.060546875,766047.060546875,766047.060546875
1983-03-23,768778.6108398438,768778.6108398438,768778.6108398438,768778.6108398438
1983-03-24,771457.4072265625,771457.4072265625,771457.4072265625,771457.4072265625
1983-03-25,768006.181640625,768006.181640625,768006.181640625,768006.181640625
1983-03-28,775881.689453125,775881.689453125,775881.689453125,775881.689453125
1983-03-29,779232.0141601562,779232.0141601562,779232.0141601562,779232.0141601562
1983-03-30,781311.4575195312,781311.4575195312,781311.4575195312,781311.4575195312
1983-03-31,784279.7680664062,784279.7680664062,784279.7680664062,784279.7680664062
1983-04-01,783382.5,783382.5,783382.5,783382.5
1983-04-04,784938.37890625,784938.37890625,784938.37890625,784938.37890625
1983-04-05,778881.435546875,778881.435546875,778881.435546875,778881.435546875
1983-04-06,784344.5361328125,784344.5361328125,784344.5361328125,784344.5361328125
1983-04-07,780926.6430664062,780926.6430664062,780926.6430664062,780926.6430664062
1983-04-08,780271.7358398438,780271.7358398438,780271.7358398438,780271.7358398438
1983-04-11,783955.1147460938,783955.1147460938,783955.1147460938,783955.1147460938
1983-04-12,783348.2641601562,783348.2641601562,783348.2641601562,783348.2641601562
1983-04-13,784440.7397460938,784440.7397460938,784440.7397460938,784440.7397460938
1983-04-14,791264.4213867188,791264.4213867188,791264.4213867188,791264.4213867188
1983-04-15,791074.814453125,791074.814453125,791074.814453125,791074.814453125
1983-04-18,793884.0502929688,793884.0502929688,793884.0502929688,793884.0502929688
1983-04-19,790122.0825195312,790122.0825195312,790122.0825195312,790122.0825195312
1983-04-20,792214.443359375,792214.443359375,792214.443359375,792214.443359375
1983-04-21,790233.0102539062,790233.0102539062,790233.0102539062,790233.0102539062
1983-04-22,792088.6108398438,792088.6108398438,792088.6108398438,792088.6108398438
1983-04-25,795138.310546875,795138.310546875,795138.310546875,795138.310546875
1983-04-26,796190.9497070312,796190.9497070312,796190.9497070312,796190.9497070312
1983-04-27,798718.0786132812,798718.0786132812,798718.0786132812,798718.0786132812
1983-04-28,798881.7602539062,798881.7602539062,798881.7602539062,798881.7602539062
1983-05-02,805156.0424804688,805156.0424804688,805156.0424804688,805156.0424804688
1983-05-04,801331.2036132812,801331.2036132812,801331.2036132812,801331.2036132812
1983-05-06,802034.1674804688,802034.1674804688,802034.1674804688,802034.1674804688
1983-05-09,806588.8891601562,806588.8891601562,806588.8891601562,806588.8891601562
1983-05-10,801789.0966796875,801789.0966796875,801789.0966796875,801789.0966796875
1983-05-11,803971.1572265625,803971.1572265625,803971.1572265625,803971.1572265625
1983-05-12,800485.7861328125,800485.7861328125,800485.7861328125,800485.7861328125
1983-05-13,798229.6533203125,798229.6533203125,798229.6533203125,798229.6533203125
1983-05-16,794740.5786132812,794740.5786132812,794740.5786132812,794740.5786132812
1983-05-17,792931.318359375,792931.318359375,792931.318359375,792931.318359375
1983-05-18,795392.685546875,795392.685546875,795392.685546875,795392.685546875
1983-05-19,794058.8427734375,794058.8427734375,794058.8427734375,794058.8427734375
1983-05-20,791934.1430664062,791934.1430664062,791934.1430664062,791934.1430664062
1983-05-23,788899.1674804688,788899.1674804688,788899.1674804688,788899.1674804688
1983-05-24,792124.6533203125,792124.6533203125,792124.6533203125,792124.6533203125
1983-05-25,793866.435546875,793866.435546875,793866.435546875,793866.435546875
1983-05-26,797905.0,797905.0,797905.0,797905.0
1983-05-27,797157.5927734375,797157.5927734375,797157.5927734375,797157.5927734375
1983-05-30,797567.3388671875,797567.3388671875,797567.3388671875,797567.3388671875
1983-05-31,797125.25390625,797125.25390625,797125.25390625,797125.25390625
1983-06-01,790847.2680664062,790847.2680664062,790847.2680664062,790847.2680664062
1983-06-02,787903.8891601562,787903.8891601562,787903.8891601562,787903.8891601562
1983-06-03,787265.693359375,787265.693359375,787265.693359375,787265.693359375
1983-06-06,786797.5927734375,786797.5927734375,786797.5927734375,786797.5927734375
1983-06-07,783965.2319335938,783965.2319335938,783965.2319335938,783965.2319335938
1983-06-08,781204.1430664062,781204.1430664062,781204.1430664062,781204.1430664062
1983-06-09,783301.1108398438,783301.1108398438,783301.1108398438,783301.1108398438
1983-06-10,786294.443359375,786294.443359375,786294.443359375,786294.443359375
1983-06-13,795375.1611328125,795375.1611328125,795375.1611328125,795375.1611328125
1983-06-14,797200.1391601562,797200.1391601562,797200.1391601562,797200.1391601562
1983-06-15,796270.5322265625,796270.5322265625,796270.5322265625,796270.5322265625
1983-06-16,799693.0322265625,799693.0322265625,799693.0322265625,799693.0322265625
1983-06-17,804997.87109375,804997.87109375,804997.87109375,804997.87109375
1983-06-20,805835.068359375,805835.068359375,805835.068359375,805835.068359375
1983-06-21,813872.3608398438,813872.3608398438,813872.3608398438,813872.3608398438
1983-06-22,816486.3891601562,816486.3891601562,816486.3891601562,816486.3891601562
1983-06-23,815246.943359375,815246.943359375,815246.943359375,815246.943359375
1983-06-24,818197.6391601562,818197.6391601562,818197.6391601562,818197.6391601562
1983-06-27,823253.7036132812,823253.7036132812,823253.7036132812,823253.7036132812
1983-06-28,817537.2216796875,817537.2216796875,817537.2216796875,817537.2216796875
1983-06-29,818087.6147460938,818087.6147460938,818087.6147460938,818087.6147460938
1983-06-30,820562.8930664062,820562.8930664062,820562.8930664062,820562.8930664062
1983-07-01,826548.564453125,826548.564453125,826548.564453125,826548.564453125
1983-07-04,829871.1572265625,829871.1572265625,829871.1572265625,829871.1572265625
1983-07-05,825852.0141601562,825852.0141601562,825852.0141601562,825852.0141601562
1983-07-06,831101.3891601562,831101.3891601562,831101.3891601562,831101.3891601562
1983-07-07,833957.7783203125,833957.7783203125,833957.7783203125,833957.7783203125
1983-07-08,833647.939453125,833647.939453125,833647.939453125,833647.939453125
1983-07-11,829611.181640625,829611.181640625,829611.181640625,829611.181640625
1983-07-12,826691.9213867188,826691.9213867188,826691.9213867188,826691.9213867188
1983-07-13,821732.9638671875,821732.9638671875,821732.9638671875,821732.9638671875
1983-07-14,821860.693359375,821860.693359375,821860.693359375,821860.693359375
1983-07-15,823251.806640625,823251.806640625,823251.806640625,823251.806640625
1983-07-18,821869.00390625,821869.00390625,821869.00390625,821869.00390625
1983-07-19,820166.064453125,820166.064453125,820166.064453125,820166.064453125
1983-07-20,825777.12890625,825777.12890625,825777.12890625,825777.12890625
1983-07-21,834321.3647460938,834321.3647460938,834321.3647460938,834321.3647460938
1983-07-22,831889.5361328125,831889.5361328125,831889.5361328125,831889.5361328125
1983-07-25,831753.49609375,831753.49609375,831753.49609375,831753.49609375
1983-07-26,833006.943359375,833006.943359375,833006.943359375,833006.943359375
1983-07-27,838269.2358398438,838269.2358398438,838269.2358398438,838269.2358398438
1983-07-28,842866.50390625,842866.50390625,842866.50390625,842866.50390625
1983-07-29,839784.375,839784.375,839784.375,839784.375
1983-08-01,833941.1572265625,833941.1572265625,833941.1572265625,833941.1572265625
1983-08-02,836239.74609375,836239.74609375,836239.74609375,836239.74609375
1983-08-03,833998.5180664062,833998.5180664062,833998.5180664062,833998.5180664062
1983-08-04,836071.4575195312,836071.4575195312,836071.4575195312,836071.4575195312
1983-08-05,827566.064453125,827566.064453125,827566.064453125,827566.064453125
1983-08-08,828800.0,828800.0,828800.0,828800.0
1983-08-09,820865.3247070312,820865.3247070312,820865.3247070312,820865.3247070312
1983-08-10,821259.443359375,821259.443359375,821259.443359375,821259.443359375
1983-08-11,824046.4575195312,824046.4575195312,824046.4575195312,824046.4575195312
1983-08-12,825175.87890625,825175.87890625,825175.87890625,825175.87890625
1983-08-15,834377.7319335938,834377.7319335938,834377.7319335938,834377.7319335938
1983-08-16,834264.00390625,834264.00390625,834264.00390625,834264.00390625
1983-08-17,833432.4072265625,833432.4072265625,833432.4072265625,833432.4072265625
1983-08-18,840786.1572265625,840786.1572265625,840786.1572265625,840786.1572265625
1983-08-19,845425.068359375,845425.068359375,845425.068359375,845425.068359375
1983-08-22,851346.875,851346.875,851346.875,851346.875
1983-08-23,848149.12109375,848149.12109375,848149.12109375,848149.12109375
1983-08-24,846128.935546875,846128.935546875,846128.935546875,846128.935546875
1983-08-25,845734.00390625,845734.00390625,845734.00390625,845734.00390625
1983-08-26,845962.4536132812,845962.4536132812,845962.4536132812,845962.4536132812
1983-08-29,848459.9536132812,848459.9536132812,848459.9536132812,848459.9536132812
1983-08-30,850622.5927734375,850622.5927734375,850622.5927734375,850622.5927734375
1983-08-31,850022.24609375,850022.24609375,850022.24609375,850022.24609375
1983-09-01,853622.3388671875,853622.3388671875,853622.3388671875,853622.3388671875
1983-09-02,849437.7075195312,849437.7075195312,849437.7075195312,849437.7075195312
1983-09-05,855829.4213867188,855829.4213867188,855829.4213867188,855829.4213867188
1983-09-06,856097.7075195312,856097.7075195312,856097.7075195312,856097.7075195312
1983-09-07,865398.564453125,865398.564453125,865398.564453125,865398.564453125
1983-09-08,863253.4497070312,863253.4497070312,863253.4497070312,863253.4497070312
1983-09-09,860620.9033203125,860620.9033203125,860620.9033203125,860620.9033203125
1983-09-12,865349.5141601562,865349.5141601562,865349.5141601562,865349.5141601562
1983-09-13,860188.0322265625,860188.0322265625,860188.0322265625,860188.0322265625
1983-09-14,857855.2075195312,857855.2075195312,857855.2075195312,857855.2075195312
1983-09-16,850598.564453125,850598.564453125,850598.564453125,850598.564453125
1983-09-19,845565.625,845565.625,845565.625,845565.625
1983-09-20,856008.9111328125,856008.9111328125,856008.9111328125,856008.9111328125
1983-09-21,857711.7602539062,857711.7602539062,857711.7602539062,857711.7602539062
1983-09-22,858427.7319335938,858427.7319335938,858427.7319335938,858427.7319335938
1983-09-26,864484.6752929688,864484.6752929688,864484.6752929688,864484.6752929688
1983-09-27,870808.9111328125,870808.9111328125,870808.9111328125,870808.9111328125
1983-09-28,873692.12890625,873692.12890625,873692.12890625,873692.12890625
1983-09-29,872516.4575195312,872516.4575195312,872516.4575195312,872516.4575195312
1983-09-30,869739.560546875,869739.560546875,869739.560546875,869739.560546875
1983-10-03,874134.2138671875,874134.2138671875,874134.2138671875,874134.2138671875
1983-10-04,871751.435546875,871751.435546875,871751.435546875,871751.435546875
1983-10-05,878003.49609375,878003.49609375,878003.49609375,878003.49609375
1983-10-06,881522.1997070312,881522.1997070312,881522.1997070312,881522.1997070312
1983-10-07,884529.443359375,884529.443359375,884529.443359375,884529.443359375
1983-10-11,878110.810546875,878110.810546875,878110.810546875,878110.810546875
1983-10-12,884600.625,884600.625,884600.625,884600.625
1983-10-13,876192.3388671875,876192.3388671875,876192.3388671875,876192.3388671875
1983-10-14,862435.7641601562,862435.7641601562,862435.7641601562,862435.7641601562
1983-10-17,871433.2861328125,871433.2861328125,871433.2861328125,871433.2861328125
1983-10-18,864788.0102539062,864788.0102539062,864788.0102539062,864788.0102539062
1983-10-19,858473.9819335938,858473.9819335938,858473.9819335938,858473.9819335938
1983-10-20,862058.3569335938,862058.3569335938,862058.3569335938,862058.3569335938
1983-10-21,866744.4213867188,866744.4213867188,866744.4213867188,866744.4213867188
1983-10-24,856564.814453125,856564.814453125,856564.814453125,856564.814453125
1983-10-25,854031.181640625,854031.181640625,854031.181640625,854031.181640625
1983-10-26,855305.8569335938,855305.8569335938,855305.8569335938,855305.8569335938
1983-10-27,862385.810546875,862385.810546875,862385.810546875,862385.810546875
1983-10-28,862226.7358398438,862226.7358398438,862226.7358398438,862226.7358398438
1983-10-31,865503.0786132812,865503.0786132812,865503.0786132812,865503.0786132812
1983-11-01,864959.189453125,864959.189453125,864959.189453125,864959.189453125
1983-11-02,864331.1108398438,864331.1108398438,864331.1108398438,864331.1108398438
1983-11-04,864105.37109375,864105.37109375,864105.37109375,864105.37109375
1983-11-07,861749.4213867188,861749.4213867188,861749.4213867188,861749.4213867188
1983-11-08,862031.5283203125,862031.5283203125,862031.5283203125,862031.5283203125
1983-11-09,859981.7138671875,859981.7138671875,859981.7138671875,859981.7138671875
1983-11-10,855092.2216796875,855092.2216796875,855092.2216796875,855092.2216796875
1983-11-11,860770.7641601562,860770.7641601562,860770.7641601562,860770.7641601562
1983-11-14,864738.056640625,864738.056640625,864738.056640625,864738.056640625
1983-11-15,867584.3286132812,867584.3286132812,867584.3286132812,867584.3286132812
1983-11-16,872349.8852539062,872349.8852539062,872349.8852539062,872349.8852539062
1983-11-17,871067.8930664062,871067.8930664062,871067.8930664062,871067.8930664062
1983-11-18,868267.87109375,868267.87109375,868267.87109375,868267.87109375
1983-11-21,870404.6752929688,870404.6752929688,870404.6752929688,870404.6752929688
1983-11-22,871031.7602539062,871031.7602539062,871031.7602539062,871031.7602539062
1983-11-24,867052.4536132812,867052.4536132812,867052.4536132812,867052.4536132812
1983-11-25,864028.5888671875,864028.5888671875,864028.5888671875,864028.5888671875
1983-11-28,859760.6713867188,859760.6713867188,859760.6713867188,859760.6713867188
1983-11-29,856212.3388671875,856212.3388671875,856212.3388671875,856212.3388671875
1983-11-30,862122.2216796875,862122.2216796875,862122.2216796875,862122.2216796875
1983-12-01,863635.4638671875,863635.4638671875,863635.4638671875,863635.4638671875
1983-12-02,867636.0888671875,867636.0888671875,867636.0888671875,867636.0888671875
1983-12-05,873674.5141601562,873674.5141601562,873674.5141601562,873674.5141601562
1983-12-06,873088.0786132812,873088.0786132812,873088.0786132812,873088.0786132812
1983-12-07,869961.5966796875,869961.5966796875,869961.5966796875,869961.5966796875
1983-12-08,875145.3002929688,875145.3002929688,875145.3002929688,875145.3002929688
1983-12-09,874023.2861328125,874023.2861328125,874023.2861328125,874023.2861328125
1983-12-12,873385.0,873385.0,873385.0,873385.0
1983-12-13,868164.2602539062,868164.2602539062,868164.2602539062,868164.2602539062
1983-12-14,869608.2177734375,869608.2177734375,869608.2177734375,869608.2177734375
1983-12-15,875274.74609375,875274.74609375,875274.74609375,875274.74609375
1983-12-16,881581.4575195312,881581.4575195312,881581.4575195312,881581.4575195312
1983-12-19,877285.7177734375,877285.7177734375,877285.7177734375,877285.7177734375
1983-12-20,890583.49609375,890583.49609375,890583.49609375,890583.49609375
1983-12-21,898882.6611328125,898882.6611328125,898882.6611328125,898882.6611328125
1983-12-22,898121.3427734375,898121.3427734375,898121.3427734375,898121.3427734375
1983-12-23,895785.7177734375,895785.7177734375,895785.7177734375,895785.7177734375
1983-12-26,910807.75390625,910807.75390625,910807.75390625,910807.75390625
1983-12-27,914264.4897460938,914264.4897460938,914264.4897460938,914264.4897460938
1983-12-28,915178.37890625,915178.37890625,915178.37890625,915178.37890625
1984-01-04,918257.7075195312,918257.7075195312,918257.7075195312,918257.7075195312
1984-01-05,920084.5825195312,920084.5825195312,920084.5825195312,920084.5825195312
1984-01-06,921415.625,921415.625,921415.625,921415.625
1984-01-09,929977.3852539062,929977.3852539062,929977.3852539062,929977.3852539062
1984-01-10,926499.4213867188,926499.4213867188,926499.4213867188,926499.4213867188
1984-01-11,931707.1533203125,931707.1533203125,931707.1533203125,931707.1533203125
1984-01-12,934634.814453125,934634.814453125,934634.814453125,934634.814453125
1984-01-13,938964.6997070312,938964.6997070312,938964.6997070312,938964.6997070312
1984-01-17,939390.25390625,939390.25390625,939390.25390625,939390.25390625
1984-01-18,934271.318359375,934271.318359375,934271.318359375,934271.318359375
1984-01-19,934102.939453125,934102.939453125,934102.939453125,934102.939453125
1984-01-20,934626.50390625,934626.50390625,934626.50390625,934626.50390625
1984-01-23,931565.693359375,931565.693359375,931565.693359375,931565.693359375
1984-01-24,927120.0927734375,927120.0927734375,927120.0927734375,927120.0927734375
1984-01-25,935646.7138671875,935646.7138671875,935646.7138671875,935646.7138671875
1984-01-26,941617.6611328125,941617.6611328125,941617.6611328125,941617.6611328125
1984-01-27,941737.8930664062,941737.8930664062,941737.8930664062,941737.8930664062
1984-01-30,946805.068359375,946805.068359375,946805.068359375,946805.068359375
1984-01-31,943139.2138671875,943139.2138671875,943139.2138671875,943139.2138671875
1984-02-01,943574.8852539062,943574.8852539062,943574.8852539062,943574.8852539062
1984-02-02,939456.8286132812,939456.8286132812,939456.8286132812,939456.8286132812
1984-02-03,937407.0141601562,937407.0141601562,937407.0141601562,937407.0141601562
1984-02-06,936199.9072265625,936199.9072265625,936199.9072265625,936199.9072265625
1984-02-07,930635.0927734375,930635.0927734375,930635.0927734375,930635.0927734375
1984-02-08,934212.060546875,934212.060546875,934212.060546875,934212.060546875
1984-02-09,925142.4536132812,925142.4536132812,925142.4536132812,925142.4536132812
1984-02-10,921290.7861328125,921290.7861328125,921290.7861328125,921290.7861328125
1984-02-13,921592.314453125,921592.314453125,921592.314453125,921592.314453125
1984-02-14,909318.4497070312,909318.4497070312,909318.4497070312,909318.4497070312
1984-02-15,915024.814453125,915024.814453125,915024.814453125,915024.814453125
1984-02-16,915486.4111328125,915486.4111328125,915486.4111328125,915486.4111328125
1984-02-17,918069.00390625,918069.00390625,918069.00390625,918069.00390625
1984-02-20,919249.2822265625,919249.2822265625,919249.2822265625,919249.2822265625
1984-02-21,922284.1674804688,922284.1674804688,922284.1674804688,922284.1674804688
1984-02-22,920163.1713867188,920163.1713867188,920163.1713867188,920163.1713867188
1984-02-23,919409.2602539062,919409.2602539062,919409.2602539062,919409.2602539062
1984-02-24,921565.4858398438,921565.4858398438,921565.4858398438,921565.4858398438
1984-02-27,931611.943359375,931611.943359375,931611.943359375,931611.943359375
1984-02-28,931824.6752929688,931824.6752929688,931824.6752929688,931824.6752929688
1984-02-29,927839.7680664062,927839.7680664062,927839.7680664062,927839.7680664062
1984-03-01,917624.931640625,917624.931640625,917624.931640625,917624.931640625
1984-03-02,920234.443359375,920234.443359375,920234.443359375,920234.443359375
1984-03-05,933226.9897460938,933226.9897460938,933226.9897460938,933226.9897460938
1984-03-06,930431.5747070312,930431.5747070312,930431.5747070312,930431.5747070312
1984-03-07,926961.0180664062,926961.0180664062,926961.0180664062,926961.0180664062
1984-03-08,921237.12890625,921237.12890625,921237.12890625,921237.12890625
1984-03-09,924742.8247070312,924742.8247070312,924742.8247070312,924742.8247070312
1984-03-12,933004.9536132812,933004.9536132812,933004.9536132812,933004.9536132812
1984-03-13,943015.2783203125,943015.2783203125,943015.2783203125,943015.2783203125
1984-03-14,954970.0,954970.0,954970.0,954970.0
1984-03-15,957096.5966796875,957096.5966796875,957096.5966796875,957096.5966796875
1984-03-16,967393.6352539062,967393.6352539062,967393.6352539062,967393.6352539062
1984-03-19,969381.4819335938,969381.4819335938,969381.4819335938,969381.4819335938
1984-03-21,963283.8891601562,963283.8891601562,963283.8891601562,963283.8891601562
1984-03-22,967162.3852539062,967162.3852539062,967162.3852539062,967162.3852539062
1984-03-23,971831.8286132812,971831.8286132812,971831.8286132812,971831.8286132812
1984-03-26,969745.068359375,969745.068359375,969745.068359375,969745.068359375
1984-03-27,973873.3325195312,973873.3325195312,973873.3325195312,973873.3325195312
1984-03-28,989830.4858398438,989830.4858398438,989830.4858398438,989830.4858398438
1984-03-29,999143.3569335938,999143.3569335938,999143.3569335938,999143.3569335938
1984-03-30,1010948.2177734375,1010948.2177734375,1010948.2177734375,1010948.2177734375
1984-04-02,1022142.6147460938,1022142.6147460938,1022142.6147460938,1022142.6147460938
1984-04-03,1011378.37890625,1011378.37890625,1011378.37890625,1011378.37890625
1984-04-04,1017687.8002929688,1017687.8002929688,1017687.8002929688,1017687.8002929688
1984-04-05,1016845.99609375,1016845.99609375,1016845.99609375,1016845.99609375
1984-04-06,1009612.568359375,1009612.568359375,1009612.568359375,1009612.568359375
1984-04-09,1007389.7680664062,1007389.7680664062,1007389.7680664062,1007389.7680664062
1984-04-10,1009648.6108398438,1009648.6108398438,1009648.6108398438,1009648.6108398438
1984-04-11,1011898.2397460938,1011898.2397460938,1011898.2397460938,1011898.2397460938
1984-04-12,1014461.4111328125,1014461.4111328125,1014461.4111328125,1014461.4111328125
1984-04-13,1018906.9213867188,1018906.9213867188,1018906.9213867188,1018906.9213867188
1984-04-16,1019319.4677734375,1019319.4677734375,1019319.4677734375,1019319.4677734375
1984-04-17,1008842.0361328125,1008842.0361328125,1008842.0361328125,1008842.0361328125
1984-04-18,1011288.5888671875,1011288.5888671875,1011288.5888671875,1011288.5888671875
1984-04-19,997431.2036132812,997431.2036132812,997431.2036132812,997431.2036132812
1984-04-20,999358.8891601562,999358.8891601562,999358.8891601562,999358.8891601562
1984-04-23,999072.1752929688,999072.1752929688,999072.1752929688,999072.1752929688
1984-04-24,995468.37890625,995468.37890625,995468.37890625,995468.37890625
1984-04-25,1005136.435546875,1005136.435546875,1005136.435546875,1005136.435546875
1984-04-26,1008390.556640625,1008390.556640625,1008390.556640625,1008390.556640625
1984-04-27,1015805.37109375,1015805.37109375,1015805.37109375,1015805.37109375
1984-05-01,1019265.810546875,1019265.810546875,1019265.810546875,1019265.810546875
1984-05-02,1027255.0463867188,1027255.0463867188,1027255.0463867188,1027255.0463867188
1984-05-04,1035090.7177734375,1035090.7177734375,1035090.7177734375,1035090.7177734375
1984-05-07,1032203.7963867188,1032203.7963867188,1032203.7963867188,1032203.7963867188
1984-05-08,1022350.7397460938,1022350.7397460938,1022350.7397460938,1022350.7397460938
1984-05-09,1023076.8286132812,1023076.8286132812,1023076.8286132812,1023076.8286132812
